citation,year,decision_label,n_issues,merits_grants,procedural_reopen_grants,denied,remanded,dismissed
24000531,2024,fully_affirmed,1,0,0,1,0,0
24000532,2024,no_merits_grant,4,0,0,0,4,0
24000533,2024,no_merits_grant,2,0,0,1,0,1
24000534,2024,merits_grant,10,4,0,6,0,0
24000535,2024,merits_grant,15,1,0,8,6,0
24000536,2024,merits_grant,24,1,0,0,23,0
24000537,2024,fully_affirmed,1,0,0,1,0,0
24000538,2024,no_merits_grant,2,0,0,0,2,0
24000539,2024,no_merits_grant,1,0,0,0,1,0
24000540,2024,merits_grant,1,1,0,0,0,0
24000541,2024,no_merits_grant,4,0,0,0,4,0
24000542,2024,fully_affirmed,1,0,0,1,0,0
24000543,2024,merits_grant,2,2,0,0,0,0
24000544,2024,merits_grant,6,1,3,2,0,0
24000545,2024,no_merits_grant,1,0,0,0,0,1
24000546,2024,no_merits_grant,4,0,0,0,4,0
24000547,2024,no_merits_grant,5,0,0,0,5,0
24000548,2024,fully_affirmed,1,0,0,1,0,0
24000549,2024,no_merits_grant,1,0,0,0,1,0
24000550,2024,no_merits_grant,1,0,0,0,1,0
24000551,2024,merits_grant,2,1,0,0,1,0
24000552,2024,fully_affirmed,8,0,0,8,0,0
24000553,2024,no_merits_grant,12,0,0,0,12,0
24000554,2024,fully_affirmed,1,0,0,1,0,0
24000555,2024,no_merits_grant,2,0,0,0,2,0
24000556,2024,merits_grant,4,1,0,0,3,0
24000557,2024,merits_grant,6,4,0,1,1,0
24000558,2024,no_merits_grant,1,0,0,0,1,0
24000559,2024,no_merits_grant,1,0,0,0,1,0
24000560,2024,no_merits_grant,4,0,0,0,4,0
24000561,2024,no_merits_grant,1,0,0,0,1,0
24000562,2024,no_merits_grant,1,0,0,0,0,1
24000563,2024,merits_grant,1,1,0,0,0,0
24000564,2024,fully_affirmed,1,0,0,1,0,0
24000565,2024,no_merits_grant,1,0,0,0,1,0
24000566,2024,no_merits_grant,1,0,0,0,1,0
24000567,2024,merits_grant,1,1,0,0,0,0
24000568,2024,fully_affirmed,1,0,0,1,0,0
24000569,2024,merits_grant,16,1,0,15,0,0
24000570,2024,fully_affirmed,2,0,0,2,0,0
24000571,2024,no_merits_grant,2,0,0,0,2,0
24000572,2024,no_merits_grant,6,0,0,0,6,0
24000573,2024,merits_grant,4,2,0,1,0,1
24000574,2024,no_merits_grant,1,0,0,0,1,0
24000575,2024,no_merits_grant,4,0,0,0,4,0
24000576,2024,no_merits_grant,2,0,0,0,2,0
24000577,2024,no_merits_grant,2,0,0,0,2,0
24000578,2024,merits_grant,2,1,0,0,1,0
24000579,2024,no_merits_grant,5,0,0,0,5,0
24000580,2024,fully_affirmed,1,0,0,1,0,0
24000581,2024,fully_affirmed,1,0,0,1,0,0
24000582,2024,no_merits_grant,4,0,0,0,4,0
24000583,2024,no_merits_grant,1,0,0,0,1,0
24000584,2024,no_merits_grant,3,0,0,0,3,0
24000585,2024,fully_affirmed,1,0,0,1,0,0
24000586,2024,no_merits_grant,5,0,2,0,3,0
24000587,2024,no_merits_grant,2,0,0,0,2,0
24000588,2024,no_merits_grant,1,0,0,0,0,1
24000589,2024,no_merits_grant,3,0,0,0,3,0
24000590,2024,fully_affirmed,1,0,0,1,0,0
24000591,2024,no_merits_grant,1,0,0,0,0,1
24000592,2024,no_merits_grant,3,0,0,0,3,0
24000593,2024,merits_grant,4,1,0,1,1,1
24000594,2024,no_merits_grant,12,0,0,0,2,10
24000595,2024,no_merits_grant,1,0,0,0,1,0
24000596,2024,merits_grant,6,1,0,1,4,0
24000598,2024,merits_grant,2,1,0,0,1,0
24000599,2024,fully_affirmed,1,0,0,1,0,0
24000600,2024,merits_grant,14,1,0,7,6,0
24000601,2024,merits_grant,5,2,0,0,3,0
24000602,2024,no_merits_grant,1,0,0,0,1,0
24000603,2024,merits_grant,10,5,0,1,4,0
24000604,2024,no_merits_grant,1,0,0,0,1,0
24000605,2024,fully_affirmed,1,0,0,1,0,0
24000606,2024,merits_grant,2,2,0,0,0,0
24000607,2024,no_merits_grant,1,0,0,0,0,1
24000608,2024,no_merits_grant,1,0,0,0,1,0
24000609,2024,no_merits_grant,4,0,0,0,4,0
24000610,2024,merits_grant,7,1,0,0,6,0
24000611,2024,no_merits_grant,3,0,0,0,3,0
24000612,2024,no_merits_grant,2,0,0,1,1,0
24000613,2024,fully_affirmed,1,0,0,1,0,0
24000614,2024,merits_grant,3,1,0,2,0,0
24000615,2024,merits_grant,10,9,0,1,0,0
24000616,2024,no_merits_grant,1,0,0,0,1,0
24000617,2024,no_disposition_parsed,0,0,0,0,0,0
24000618,2024,no_merits_grant,1,0,0,0,0,1
24000619,2024,no_merits_grant,1,0,0,0,1,0
24000620,2024,no_merits_grant,1,0,0,0,1,0
24000621,2024,no_merits_grant,2,0,0,0,2,0
24000622,2024,no_merits_grant,1,0,0,0,0,1
24000623,2024,no_merits_grant,1,0,0,0,1,0
24000624,2024,no_merits_grant,2,0,0,1,1,0
24000625,2024,no_merits_grant,3,0,0,2,1,0
24000626,2024,fully_affirmed,1,0,0,1,0,0
24000627,2024,no_merits_grant,2,0,0,0,0,2
24000628,2024,no_merits_grant,2,0,0,0,2,0
24000629,2024,no_merits_grant,2,0,0,0,2,0
24000630,2024,no_merits_grant,12,0,3,0,9,0
24000631,2024,fully_affirmed,1,0,0,1,0,0
24000632,2024,merits_grant,6,2,0,3,1,0
24000633,2024,no_merits_grant,2,0,0,0,2,0
24000634,2024,merits_grant,13,1,0,0,12,0
24000635,2024,no_merits_grant,1,0,0,0,1,0
24000636,2024,merits_grant,3,1,0,0,2,0
24000637,2024,no_merits_grant,1,0,0,0,1,0
24000638,2024,merits_grant,1,1,0,0,0,0
24000639,2024,merits_grant,2,1,0,0,1,0
24000640,2024,fully_affirmed,1,0,0,1,0,0
24000641,2024,no_merits_grant,2,0,0,0,2,0
24000642,2024,no_merits_grant,4,0,0,1,3,0
24000643,2024,no_merits_grant,1,0,0,0,1,0
24000644,2024,no_disposition_parsed,0,0,0,0,0,0
24000645,2024,merits_grant,1,1,0,0,0,0
24000646,2024,no_merits_grant,3,0,0,0,0,3
24000647,2024,no_merits_grant,5,0,0,0,5,0
24000648,2024,no_merits_grant,5,0,0,2,3,0
24000649,2024,fully_affirmed,1,0,0,1,0,0
24000650,2024,fully_affirmed,1,0,0,1,0,0
24000651,2024,merits_grant,4,1,0,0,1,2
24000652,2024,merits_grant,2,2,0,0,0,0
24000653,2024,no_merits_grant,2,0,0,0,2,0
24000654,2024,no_merits_grant,3,0,0,0,3,0
24000655,2024,no_merits_grant,1,0,0,0,1,0
24000656,2024,no_merits_grant,1,0,0,0,1,0
24000657,2024,no_merits_grant,2,0,0,0,2,0
24000658,2024,no_merits_grant,1,0,0,0,0,1
24000659,2024,no_merits_grant,2,0,0,0,2,0
24000660,2024,fully_affirmed,1,0,0,1,0,0
24000661,2024,no_merits_grant,4,0,0,0,4,0
24000662,2024,fully_affirmed,2,0,0,2,0,0
24000663,2024,no_merits_grant,4,0,0,0,4,0
24000664,2024,fully_affirmed,2,0,0,2,0,0
24000665,2024,no_merits_grant,1,0,0,0,1,0
24000666,2024,no_merits_grant,7,0,0,1,6,0
24000667,2024,fully_affirmed,1,0,0,1,0,0
24000668,2024,fully_affirmed,1,0,0,1,0,0
24000669,2024,no_disposition_parsed,0,0,0,0,0,0
24000670,2024,no_merits_grant,1,0,0,0,1,0
24000671,2024,fully_affirmed,1,0,0,1,0,0
24000672,2024,merits_grant,24,6,0,6,11,1
24000673,2024,fully_affirmed,1,0,0,1,0,0
24000674,2024,no_merits_grant,1,0,0,0,1,0
24000675,2024,no_merits_grant,9,0,0,0,9,0
24000676,2024,merits_grant,10,4,0,1,5,0
24000677,2024,fully_affirmed,1,0,0,1,0,0
24000678,2024,no_merits_grant,3,0,0,0,3,0
24000679,2024,no_merits_grant,1,0,0,0,1,0
24000680,2024,fully_affirmed,1,0,0,1,0,0
24000681,2024,no_merits_grant,3,0,0,0,3,0
24000682,2024,merits_grant,1,1,0,0,0,0
24000683,2024,merits_grant,5,1,0,0,4,0
24000684,2024,no_merits_grant,4,0,0,3,1,0
24000685,2024,fully_affirmed,1,0,0,1,0,0
24000686,2024,no_merits_grant,1,0,0,0,1,0
24000687,2024,no_merits_grant,2,0,0,0,2,0
24000688,2024,fully_affirmed,2,0,0,2,0,0
24000689,2024,fully_affirmed,4,0,0,4,0,0
24000690,2024,no_merits_grant,1,0,0,0,0,1
24000691,2024,no_merits_grant,4,0,0,0,4,0
24000692,2024,merits_grant,2,1,0,0,1,0
24000693,2024,merits_grant,1,1,0,0,0,0
24000694,2024,no_merits_grant,2,0,0,1,1,0
24000695,2024,fully_affirmed,3,0,0,3,0,0
24000696,2024,no_merits_grant,1,0,0,0,1,0
24000697,2024,merits_grant,6,2,0,0,3,1
24000698,2024,fully_affirmed,2,0,0,2,0,0
24000699,2024,no_merits_grant,8,0,0,4,4,0
24000700,2024,merits_grant,1,1,0,0,0,0
24000701,2024,merits_grant,6,2,0,1,3,0
24000702,2024,merits_grant,26,11,1,8,0,6
24000703,2024,no_merits_grant,2,0,0,0,2,0
24000704,2024,merits_grant,2,1,0,0,1,0
24000705,2024,merits_grant,8,3,0,3,2,0
24000706,2024,no_merits_grant,2,0,1,0,1,0
24000707,2024,no_merits_grant,1,0,0,0,1,0
24000708,2024,no_merits_grant,5,0,0,1,3,1
24000709,2024,no_merits_grant,8,0,0,2,6,0
24000710,2024,no_merits_grant,3,0,0,2,0,1
24000711,2024,fully_affirmed,2,0,0,2,0,0
24000712,2024,fully_affirmed,4,0,0,4,0,0
24000713,2024,merits_grant,3,1,0,2,0,0
24000714,2024,no_merits_grant,4,0,0,0,0,4
24000715,2024,no_merits_grant,4,0,0,0,4,0
24000716,2024,no_merits_grant,2,0,0,0,2,0
24000717,2024,no_merits_grant,16,0,0,15,0,1
24000718,2024,fully_affirmed,1,0,0,1,0,0
24000719,2024,no_merits_grant,2,0,0,0,0,2
24000720,2024,no_merits_grant,5,0,0,1,4,0
24000721,2024,merits_grant,1,1,0,0,0,0
24000722,2024,no_merits_grant,13,0,0,0,0,13
24000723,2024,fully_affirmed,2,0,0,2,0,0
24000724,2024,no_merits_grant,4,0,0,0,4,0
24000725,2024,no_merits_grant,9,0,0,0,9,0
24000726,2024,merits_grant,2,1,0,1,0,0
24000727,2024,no_merits_grant,2,0,0,0,2,0
24000728,2024,merits_grant,2,1,0,1,0,0
24000729,2024,fully_affirmed,2,0,0,2,0,0
24000730,2024,merits_grant,2,2,0,0,0,0
24000731,2024,merits_grant,8,5,0,0,3,0
24000732,2024,no_merits_grant,1,0,0,0,1,0
24000733,2024,no_merits_grant,1,0,0,0,1,0
24000734,2024,no_merits_grant,1,0,0,0,1,0
24000735,2024,merits_grant,3,1,0,0,0,2
24000736,2024,no_merits_grant,3,0,0,0,3,0
24000737,2024,no_merits_grant,9,0,0,5,4,0
24000738,2024,no_merits_grant,2,0,0,0,2,0
24000739,2024,merits_grant,2,2,0,0,0,0
24000740,2024,fully_affirmed,1,0,0,1,0,0
24000741,2024,no_merits_grant,5,0,0,0,5,0
24000742,2024,fully_affirmed,1,0,0,1,0,0
24000743,2024,fully_affirmed,2,0,0,2,0,0
24000744,2024,merits_grant,7,1,0,1,5,0
24000745,2024,no_merits_grant,12,0,0,5,4,3
24000746,2024,no_merits_grant,1,0,0,0,0,1
24000747,2024,merits_grant,7,5,0,0,2,0
24000748,2024,no_merits_grant,9,0,0,2,6,1
24000749,2024,no_merits_grant,2,0,0,0,0,2
24000750,2024,no_merits_grant,1,0,0,0,1,0
24000751,2024,merits_grant,1,1,0,0,0,0
24000752,2024,no_merits_grant,2,0,0,0,2,0
24000753,2024,merits_grant,4,2,0,2,0,0
24000754,2024,no_merits_grant,1,0,0,0,1,0
24000755,2024,merits_grant,1,1,0,0,0,0
24000756,2024,no_merits_grant,1,0,0,0,1,0
24000757,2024,no_merits_grant,9,0,0,0,9,0
24000758,2024,no_merits_grant,2,0,0,0,2,0
24000759,2024,no_merits_grant,1,0,0,0,0,1
24000760,2024,no_merits_grant,4,0,0,0,4,0
24000761,2024,fully_affirmed,1,0,0,1,0,0
24000762,2024,no_merits_grant,1,0,0,0,0,1
24000763,2024,no_merits_grant,1,0,0,0,1,0
24000764,2024,no_merits_grant,1,0,0,0,0,1
24000765,2024,no_merits_grant,1,0,0,0,1,0
24000766,2024,no_merits_grant,1,0,0,0,0,1
24000767,2024,merits_grant,4,1,0,3,0,0
24000768,2024,no_merits_grant,2,0,0,1,1,0
24000769,2024,no_merits_grant,2,0,0,0,2,0
24000770,2024,merits_grant,1,1,0,0,0,0
24000771,2024,merits_grant,1,1,0,0,0,0
24000772,2024,no_merits_grant,1,0,0,0,1,0
24000773,2024,fully_affirmed,6,0,0,6,0,0
24000774,2024,fully_affirmed,1,0,0,1,0,0
24000775,2024,no_merits_grant,2,0,0,0,1,1
24000776,2024,fully_affirmed,1,0,0,1,0,0
24000777,2024,merits_grant,5,3,1,0,1,0
24000778,2024,no_merits_grant,5,0,0,0,5,0
24000779,2024,no_merits_grant,3,0,0,0,3,0
24000780,2024,no_merits_grant,1,0,0,0,1,0
24000781,2024,no_merits_grant,7,0,0,6,1,0
24000782,2024,fully_affirmed,3,0,0,3,0,0
24000783,2024,fully_affirmed,1,0,0,1,0,0
24000784,2024,merits_grant,2,2,0,0,0,0
24000785,2024,merits_grant,3,1,0,0,2,0
24000786,2024,merits_grant,4,1,0,0,3,0
24000787,2024,merits_grant,1,1,0,0,0,0
24000788,2024,merits_grant,3,1,0,2,0,0
24000789,2024,no_merits_grant,4,0,0,0,4,0
24000790,2024,fully_affirmed,3,0,0,3,0,0
24000791,2024,no_merits_grant,1,0,0,0,1,0
24000792,2024,merits_grant,3,2,0,0,1,0
24000793,2024,merits_grant,7,2,0,5,0,0
24000794,2024,no_merits_grant,3,0,0,0,3,0
24000795,2024,no_merits_grant,1,0,0,0,1,0
24000796,2024,merits_grant,1,1,0,0,0,0
24000797,2024,merits_grant,14,1,0,1,12,0
24000798,2024,fully_affirmed,3,0,0,3,0,0
24000799,2024,merits_grant,1,1,0,0,0,0
24000800,2024,no_disposition_parsed,0,0,0,0,0,0
24000801,2024,merits_grant,10,4,0,2,4,0
24000802,2024,merits_grant,4,3,0,1,0,0
24000803,2024,no_merits_grant,1,0,0,0,0,1
24000804,2024,no_merits_grant,2,0,0,0,2,0
24000805,2024,no_merits_grant,2,0,0,1,1,0
24000806,2024,no_merits_grant,5,0,0,0,5,0
24000807,2024,no_merits_grant,2,0,0,0,2,0
24000808,2024,merits_grant,11,2,0,1,8,0
24000809,2024,fully_affirmed,1,0,0,1,0,0
24000810,2024,merits_grant,1,1,0,0,0,0
24000811,2024,no_merits_grant,2,0,0,1,1,0
24000812,2024,no_merits_grant,1,0,0,0,1,0
24000813,2024,no_merits_grant,3,0,0,0,3,0
24000814,2024,merits_grant,8,2,0,2,4,0
24000815,2024,no_merits_grant,1,0,0,0,1,0
24000816,2024,merits_grant,1,1,0,0,0,0
24000817,2024,no_merits_grant,1,0,0,0,1,0
24000818,2024,no_merits_grant,7,0,0,3,4,0
24000819,2024,no_merits_grant,18,0,0,0,18,0
24000820,2024,no_merits_grant,3,0,0,0,3,0
24000821,2024,merits_grant,5,2,0,2,1,0
24000822,2024,no_merits_grant,4,0,0,0,4,0
24000823,2024,merits_grant,6,5,0,0,1,0
24000824,2024,no_merits_grant,1,0,0,0,1,0
24000825,2024,merits_grant,6,2,0,1,3,0
24000826,2024,merits_grant,1,1,0,0,0,0
24000827,2024,no_merits_grant,2,0,0,0,0,2
24000828,2024,no_merits_grant,3,0,0,0,3,0
24000829,2024,merits_grant,2,1,0,0,1,0
24000830,2024,no_merits_grant,1,0,0,0,1,0
24000831,2024,no_merits_grant,1,0,0,0,1,0
24000832,2024,merits_grant,1,1,0,0,0,0
24000833,2024,no_merits_grant,3,0,0,0,3,0
24000834,2024,no_merits_grant,7,0,0,0,7,0
24000835,2024,no_merits_grant,5,0,0,0,5,0
24000836,2024,fully_affirmed,1,0,0,1,0,0
24000837,2024,no_merits_grant,3,0,0,0,3,0
24000839,2024,no_merits_grant,8,0,0,0,8,0
24000840,2024,merits_grant,1,1,0,0,0,0
24000841,2024,no_merits_grant,1,0,0,0,1,0
24000842,2024,no_merits_grant,1,0,0,0,1,0
24000843,2024,merits_grant,3,3,0,0,0,0
24000844,2024,merits_grant,4,2,0,2,0,0
24000845,2024,no_merits_grant,6,0,0,0,6,0
24000846,2024,fully_affirmed,1,0,0,1,0,0
24000847,2024,merits_grant,6,1,0,0,5,0
24000848,2024,merits_grant,4,2,0,1,1,0
24000849,2024,merits_grant,1,1,0,0,0,0
24000850,2024,merits_grant,4,1,0,1,2,0
24000851,2024,merits_grant,1,1,0,0,0,0
24000852,2024,no_merits_grant,7,0,2,0,5,0
24000853,2024,merits_grant,26,1,0,6,10,9
24000854,2024,fully_affirmed,1,0,0,1,0,0
24000855,2024,merits_grant,6,2,0,2,2,0
24000856,2024,fully_affirmed,1,0,0,1,0,0
24000857,2024,no_merits_grant,1,0,0,0,1,0
24000858,2024,no_merits_grant,9,0,0,0,9,0
24000859,2024,no_merits_grant,1,0,0,0,1,0
24000860,2024,no_merits_grant,1,0,0,0,0,1
24000861,2024,no_merits_grant,2,0,0,0,2,0
24000862,2024,fully_affirmed,1,0,0,1,0,0
24000863,2024,merits_grant,10,1,0,0,9,0
24000864,2024,merits_grant,4,3,1,0,0,0
24000865,2024,no_merits_grant,5,0,0,3,2,0
24000866,2024,fully_affirmed,1,0,0,1,0,0
24000867,2024,no_merits_grant,1,0,0,0,1,0
24000868,2024,merits_grant,11,1,0,8,1,1
24000869,2024,no_merits_grant,12,0,0,7,5,0
24000870,2024,no_merits_grant,4,0,0,0,4,0
24000871,2024,no_merits_grant,1,0,0,0,0,1
24000872,2024,merits_grant,6,2,0,0,3,1
24000873,2024,no_merits_grant,1,0,0,0,1,0
24000874,2024,no_merits_grant,2,0,0,0,0,2
24000875,2024,merits_grant,4,1,0,0,3,0
24000876,2024,merits_grant,5,2,0,0,3,0
24000877,2024,fully_affirmed,3,0,0,3,0,0
24000878,2024,no_merits_grant,2,0,0,0,2,0
24000879,2024,merits_grant,8,1,0,2,3,2
24000880,2024,merits_grant,5,1,0,0,2,2
24000881,2024,merits_grant,2,1,0,0,1,0
24000882,2024,merits_grant,4,3,0,0,1,0
24000889,2024,merits_grant,2,2,0,0,0,0
24000890,2024,no_merits_grant,1,0,0,0,1,0
24000891,2024,merits_grant,4,1,0,0,3,0
24000892,2024,no_merits_grant,1,0,0,0,1,0
24000893,2024,no_merits_grant,3,0,1,0,2,0
24000894,2024,fully_affirmed,1,0,0,1,0,0
24000895,2024,no_merits_grant,2,0,0,0,0,2
24000896,2024,no_merits_grant,3,0,0,0,3,0
24000897,2024,merits_grant,6,3,0,0,3,0
24000898,2024,no_disposition_parsed,0,0,0,0,0,0
24000899,2024,fully_affirmed,1,0,0,1,0,0
24000900,2024,merits_grant,6,1,0,0,5,0
24000901,2024,no_merits_grant,9,0,0,0,9,0
24000902,2024,no_merits_grant,1,0,0,0,1,0
24000903,2024,merits_grant,1,1,0,0,0,0
24000904,2024,merits_grant,10,4,0,5,0,1
24000905,2024,no_merits_grant,2,0,0,1,1,0
24000906,2024,no_merits_grant,4,0,0,0,4,0
24000907,2024,merits_grant,6,3,0,1,2,0
24000908,2024,fully_affirmed,4,0,0,4,0,0
24000909,2024,no_merits_grant,2,0,0,0,2,0
24000910,2024,no_merits_grant,2,0,0,0,2,0
24000911,2024,merits_grant,2,1,0,1,0,0
24000912,2024,no_merits_grant,21,0,0,0,21,0
24000913,2024,merits_grant,10,2,0,8,0,0
24000914,2024,fully_affirmed,4,0,0,4,0,0
24000915,2024,merits_grant,3,1,0,1,1,0
24000916,2024,merits_grant,6,5,0,1,0,0
24000917,2024,no_merits_grant,3,0,0,0,3,0
24000918,2024,no_merits_grant,8,0,1,0,7,0
24000919,2024,no_merits_grant,1,0,0,0,1,0
24000920,2024,no_merits_grant,3,0,0,0,3,0
24000921,2024,no_merits_grant,2,0,0,0,2,0
24000922,2024,no_merits_grant,3,0,0,0,3,0
24000923,2024,merits_grant,9,1,0,0,7,1
24000924,2024,merits_grant,1,1,0,0,0,0
24000925,2024,no_merits_grant,2,0,0,0,2,0
24000926,2024,merits_grant,4,1,0,3,0,0
24000927,2024,no_merits_grant,3,0,0,1,2,0
24000928,2024,fully_affirmed,4,0,0,4,0,0
24000929,2024,merits_grant,1,1,0,0,0,0
24000930,2024,no_merits_grant,1,0,0,0,1,0
24000931,2024,merits_grant,1,1,0,0,0,0
24000932,2024,no_merits_grant,5,0,0,3,2,0
24000933,2024,fully_affirmed,1,0,0,1,0,0
24000934,2024,fully_affirmed,2,0,0,2,0,0
24000935,2024,merits_grant,6,1,0,5,0,0
24000936,2024,no_merits_grant,1,0,0,0,1,0
24000937,2024,no_merits_grant,1,0,0,0,0,1
24000938,2024,no_merits_grant,2,0,0,0,2,0
24000939,2024,no_merits_grant,3,0,0,1,2,0
24000940,2024,no_merits_grant,5,0,0,0,5,0
24000941,2024,no_merits_grant,1,0,0,0,1,0
24000942,2024,merits_grant,2,2,0,0,0,0
24000943,2024,fully_affirmed,2,0,0,2,0,0
24000944,2024,fully_affirmed,1,0,0,1,0,0
24000945,2024,no_merits_grant,10,0,0,1,9,0
24000946,2024,merits_grant,8,6,0,1,1,0
24000947,2024,no_merits_grant,3,0,0,0,3,0
24000948,2024,merits_grant,1,1,0,0,0,0
24000949,2024,merits_grant,10,1,0,6,3,0
24000950,2024,no_merits_grant,1,0,0,0,1,0
24000951,2024,no_merits_grant,2,0,0,1,1,0
24000952,2024,merits_grant,1,1,0,0,0,0
24000953,2024,no_merits_grant,1,0,0,0,0,1
24000954,2024,fully_affirmed,1,0,0,1,0,0
24000955,2024,merits_grant,1,1,0,0,0,0
24000956,2024,no_disposition_parsed,0,0,0,0,0,0
24000957,2024,no_merits_grant,13,0,0,9,4,0
24000958,2024,no_merits_grant,8,0,0,5,3,0
24000959,2024,no_merits_grant,1,0,0,0,1,0
24000960,2024,no_merits_grant,3,0,0,0,3,0
24000961,2024,merits_grant,6,1,0,5,0,0
24000962,2024,no_merits_grant,2,0,0,0,2,0
24000963,2024,no_merits_grant,1,0,0,0,1,0
24000964,2024,merits_grant,2,2,0,0,0,0
24000965,2024,merits_grant,2,1,0,0,1,0
24000966,2024,no_merits_grant,2,0,0,0,2,0
24000967,2024,no_merits_grant,2,0,0,0,0,2
24000968,2024,fully_affirmed,1,0,0,1,0,0
24000969,2024,no_merits_grant,1,0,0,0,1,0
24000970,2024,no_merits_grant,5,0,0,0,5,0
24000971,2024,fully_affirmed,1,0,0,1,0,0
24000972,2024,no_merits_grant,3,0,0,0,3,0
24000973,2024,no_merits_grant,3,0,0,1,2,0
24000974,2024,merits_grant,5,2,0,0,3,0
24000975,2024,no_merits_grant,1,0,0,0,1,0
24000976,2024,no_merits_grant,1,0,0,0,1,0
24000977,2024,no_merits_grant,4,0,0,0,4,0
24000978,2024,merits_grant,15,2,0,3,10,0
24000979,2024,no_merits_grant,1,0,0,0,1,0
24000980,2024,no_merits_grant,7,0,0,0,0,7
24000981,2024,no_merits_grant,1,0,0,0,1,0
24000982,2024,no_merits_grant,1,0,0,0,1,0
24000983,2024,fully_affirmed,1,0,0,1,0,0
24000984,2024,no_merits_grant,5,0,0,0,5,0
24000985,2024,no_merits_grant,4,0,0,0,0,4
24000986,2024,fully_affirmed,1,0,0,1,0,0
24000987,2024,merits_grant,1,1,0,0,0,0
24000988,2024,fully_affirmed,1,0,0,1,0,0
24000989,2024,merits_grant,1,1,0,0,0,0
24000990,2024,merits_grant,4,2,0,0,2,0
24000991,2024,no_merits_grant,1,0,0,0,1,0
24000992,2024,no_merits_grant,1,0,0,0,1,0
24000993,2024,no_merits_grant,1,0,0,0,0,1
24000994,2024,no_merits_grant,1,0,0,0,1,0
24000995,2024,merits_grant,2,1,0,0,1,0
24000996,2024,fully_affirmed,1,0,0,1,0,0
24000997,2024,no_merits_grant,4,0,0,0,4,0
24000998,2024,no_merits_grant,2,0,0,0,2,0
24001018,2024,merits_grant,1,1,0,0,0,0
24001019,2024,fully_affirmed,2,0,0,2,0,0
24001020,2024,no_disposition_parsed,0,0,0,0,0,0
24001021,2024,fully_affirmed,1,0,0,1,0,0
24001022,2024,fully_affirmed,1,0,0,1,0,0
24001023,2024,fully_affirmed,1,0,0,1,0,0
24001024,2024,merits_grant,11,10,0,0,1,0
24001025,2024,no_merits_grant,2,0,0,0,2,0
24001026,2024,merits_grant,1,1,0,0,0,0
24001027,2024,no_merits_grant,1,0,0,0,1,0
24001028,2024,merits_grant,3,3,0,0,0,0
24001029,2024,merits_grant,3,1,0,0,2,0
24001030,2024,merits_grant,4,1,0,0,3,0
24001031,2024,no_merits_grant,6,0,0,0,0,6
24001032,2024,merits_grant,6,6,0,0,0,0
24001033,2024,fully_affirmed,1,0,0,1,0,0
24001034,2024,no_merits_grant,2,0,0,0,2,0
24001035,2024,no_merits_grant,1,0,0,0,1,0
24001036,2024,no_merits_grant,1,0,0,0,1,0
24001037,2024,merits_grant,5,3,0,0,2,0
24001038,2024,no_merits_grant,4,0,0,0,2,2
24001039,2024,no_merits_grant,5,0,0,0,0,5
24001040,2024,no_merits_grant,1,0,0,0,1,0
24001041,2024,merits_grant,3,2,0,0,1,0
24001042,2024,merits_grant,4,1,0,0,3,0
24001043,2024,no_merits_grant,1,0,0,0,1,0
24001044,2024,merits_grant,3,1,0,1,1,0
24001045,2024,merits_grant,2,1,0,0,1,0
24001046,2024,no_merits_grant,3,0,0,0,3,0
24001047,2024,merits_grant,7,3,0,0,4,0
24001048,2024,merits_grant,2,1,0,0,1,0
24001049,2024,merits_grant,5,1,0,0,4,0
24001050,2024,no_merits_grant,4,0,0,0,0,4
24001051,2024,merits_grant,6,5,0,1,0,0
24001052,2024,fully_affirmed,1,0,0,1,0,0
24001053,2024,no_merits_grant,2,0,0,1,1,0
24001054,2024,merits_grant,10,1,0,0,9,0
24001055,2024,no_merits_grant,8,0,0,5,3,0
24001056,2024,fully_affirmed,4,0,0,4,0,0
24001057,2024,no_merits_grant,1,0,0,0,1,0
24001058,2024,no_merits_grant,3,0,0,2,1,0
24001059,2024,fully_affirmed,4,0,0,4,0,0
24001060,2024,merits_grant,2,2,0,0,0,0
24001061,2024,fully_affirmed,2,0,0,2,0,0
24001062,2024,no_merits_grant,3,0,0,0,3,0
24001063,2024,merits_grant,1,1,0,0,0,0
24001064,2024,no_merits_grant,5,0,0,0,5,0
24001065,2024,merits_grant,4,1,0,2,1,0
24001066,2024,no_merits_grant,3,0,0,0,3,0
24001067,2024,no_merits_grant,6,0,0,0,6,0
24001068,2024,no_merits_grant,5,0,0,2,3,0
24001069,2024,no_merits_grant,1,0,0,0,1,0
24001070,2024,no_merits_grant,1,0,0,0,1,0
24001071,2024,fully_affirmed,2,0,0,2,0,0
24001072,2024,fully_affirmed,3,0,0,3,0,0
24001073,2024,no_merits_grant,1,0,0,0,1,0
24001074,2024,fully_affirmed,1,0,0,1,0,0
24001075,2024,no_merits_grant,5,0,0,0,5,0
24001076,2024,no_merits_grant,4,0,0,0,3,1
24001077,2024,no_merits_grant,1,0,0,0,1,0
24001078,2024,merits_grant,5,1,2,2,0,0
24001079,2024,fully_affirmed,1,0,0,1,0,0
24001080,2024,merits_grant,2,1,0,0,0,1
24001081,2024,merits_grant,7,2,0,0,5,0
24001082,2024,no_merits_grant,1,0,0,0,1,0
24001083,2024,no_merits_grant,10,0,0,8,2,0
24001084,2024,merits_grant,1,1,0,0,0,0
24001085,2024,merits_grant,1,1,0,0,0,0
